PREDSEDNICKIIZBORIodržani13.juna2004.prvikrug,VAR00001,V2,,V3,V4,V5,V6,V7,V8,V9,Ljiljana Aranđelović,Vladan Batić,Ivica Dačić,Milovan Drecun,Dragan Djordjević,Branislav Ivković,Mirko Jović,Jelisaveta Karađorđević,Bogoljub Karić,Dragan Maršićanin,Zoran Milinković,Tomislav Nikolić,Borislav Pelević,Marijan Rističević,Boris Tadić
70734,Loznica,53,,1927,930,1927,997,997,8,989,2,5,51,8,0,1,3,27,203,159,1,185,1,1,342
70742,Lu~ani,53,,535,310,535,225,224,0,224,1,0,5,1,3,1,2,1,78,50,0,46,2,0,34
70840,Negotin,53,,500,326,562,174,174,3,171,2,1,6,2,1,0,0,3,60,21,0,28,0,1,46
70858,Ni{,53,,1906,1091,1905,815,814,5,809,1,1,31,7,2,0,2,15,230,96,0,273,0,5,146
70874,Novi Pazar,53,,738,472,738,266,266,1,265,2,1,2,0,0,0,0,0,22,1,0,118,4,0,115
70904,Para}in,53,,683,401,683,282,282,3,279,11,1,34,0,0,0,0,3,43,36,0,112,2,1,36
70939,Pirot,53,,322,208,322,114,114,6,108,3,1,17,0,2,9,2,0,9,7,0,48,1,1,8
70947,Po`arevac,53,,1087,458,1087,629,629,5,624,2,4,37,8,1,2,1,8,141,116,0,146,0,2,156
70955,Po`ega,53,,283,136,283,147,147,2,145,0,1,11,0,0,0,1,16,20,32,0,44,0,0,20
70980,Prijepoqe,53,,178,124,178,54,54,1,53,0,0,0,1,0,0,0,1,3,3,0,8,0,0,37
70998,Prokupqe,53,,303,157,303,146,146,1,145,0,0,23,1,0,0,0,1,24,9,0,65,3,1,18
71048,Jagodina,53,,527,316,527,211,211,2,209,20,2,13,1,2,9,0,3,21,26,0,52,2,2,56
71072,Sjenica,53,,101,12,101,89,89,2,87,0,0,6,0,0,2,0,1,1,19,0,57,1,0,0
71099,Smederevo,53,,1332,848,1332,484,483,12,471,7,6,50,1,0,0,3,9,130,35,2,163,4,4,57
71102,Smederevska Palanka,53,,1070,469,1070,601,601,1,600,1,4,24,1,1,2,0,17,130,103,1,148,2,1,165
71145,U`ice,53,,1268,715,1268,553,553,2,551,1,1,10,0,1,4,0,7,168,60,0,138,0,1,160
71170,Trstenik,53,,705,466,705,239,239,4,235,0,7,14,1,0,2,0,5,25,26,0,90,1,0,64
71188,Tutin,53,,460,185,460,275,275,1,274,0,0,0,0,0,0,0,0,8,5,0,34,0,0,227
71242,^a~ak,53,,822,541,822,281,281,9,272,0,5,17,2,1,1,5,9,52,85,0,61,1,0,33
71269,[abac,53,,551,295,551,256,256,1,255,0,0,9,7,1,2,1,5,24,35,0,101,3,2,65
80128,Vr{ac,53,,509,263,509,246,246,0,246,0,16,41,0,0,1,0,1,23,12,2,66,3,0,81
80152,Zrewanin,53,,1620,764,1622,856,856,4,852,0,4,18,9,2,5,0,24,134,113,0,251,3,3,286
80209,Kikinda,53,,1002,617,995,385,385,7,378,2,1,5,3,2,0,0,10,51,38,1,215,3,3,44
80284,Novi Sad-grad,53,,1924,808,1924,1116,1115,9,1106,0,4,16,3,1,5,2,23,179,112,0,352,3,0,406
80314,Pan~evo,53,,2415,1225,2415,1190,1190,19,1171,0,3,22,4,1,1,0,27,310,121,1,366,0,2,313
80381,Sombor,53,,1062,607,1062,455,455,6,449,5,3,9,1,1,6,1,5,40,22,1,109,1,10,235
80403,Sremska Mitrovica,53,,896,363,897,533,533,9,524,1,0,4,2,1,16,0,16,70,107,0,112,0,3,192
80438,Subotica,53,,274,145,274,129,129,1,128,0,1,0,0,0,0,0,2,20,6,0,29,1,1,68
70017,Aleksandrovac,54,,952,448,952,504,504,5,499,0,0,48,1,0,0,1,17,97,150,1,71,1,2,110
70025,Aleksinac,54,,986,667,882,319,319,1,318,0,2,16,2,0,5,4,1,79,19,1,137,4,1,47
70106,Vo`dovac,54,,1961,1003,1961,958,956,7,949,1,3,25,1,0,1,1,19,205,158,1,211,4,2,317
70114,Vra~ar,54,,1050,527,1050,523,523,2,521,0,5,8,0,0,0,0,13,70,92,1,47,0,1,284
70149,Zvezdara,54,,2234,996,2234,1238,1238,15,1223,3,3,42,2,0,3,0,25,226,233,1,256,2,2,425
70157,Zemun,54,,2011,1304,2011,707,707,6,701,2,1,14,4,0,2,0,8,154,74,1,298,2,1,140
70165,Lazarevac,54,,556,257,556,299,299,2,297,1,2,15,4,1,0,2,8,56,73,0,106,0,1,28
70173,Mladenovac,54,,277,166,277,111,111,4,107,1,2,19,1,0,2,0,1,9,12,0,56,1,0,3
70181,Novi Beograd,54,,1785,886,1785,899,899,5,894,1,1,45,3,1,0,0,25,159,118,0,182,2,3,354
70190,Obrenovac,54,,1147,698,1147,449,449,10,439,0,6,14,2,1,1,0,5,35,82,1,197,1,4,90
70203,Palilula,54,,1177,666,1177,511,511,4,507,1,5,17,2,0,0,1,14,103,67,1,110,4,1,181
70246,Stari Grad,54,,920,474,920,446,446,2,444,0,0,3,2,0,2,0,18,57,63,0,50,1,0,248
70254,^ukarica,54,,2255,1184,2254,1071,1071,12,1059,0,4,10,3,0,0,0,40,236,170,0,305,0,1,290
70351,Bujanovac,54,,779,529,779,250,249,6,243,0,1,7,2,0,0,0,6,33,27,0,130,4,0,33
70360,Vaqevo,54,,189,75,189,114,114,0,114,1,0,15,1,1,3,0,3,15,14,1,41,1,0,18
70424,Vlasotince,54,,162,71,162,91,91,1,90,2,0,35,2,2,0,0,0,9,0,3,34,0,0,3
70432,Vrawe,54,,311,200,311,111,111,3,108,1,1,8,1,0,1,0,0,20,11,0,57,0,0,8
70483,Gorwi Milanovac,54,,1853,836,1853,1017,1017,16,1001,1,14,50,5,0,3,1,25,116,213,0,237,8,2,326
70556,Zaje~ar,54,,198,94,197,104,104,1,103,0,0,12,0,0,1,0,7,20,12,0,41,1,0,9
70564,Ivawica,54,,274,140,274,134,134,5,129,0,0,19,0,1,1,2,1,15,14,0,59,1,0,16
70602,Kwa`evac,54,,255,123,255,132,132,6,126,1,1,15,0,0,2,0,4,10,15,1,66,0,0,11
70645,Kragujevac-grad,54,,1192,505,1193,687,687,7,680,1,0,25,2,0,2,0,12,91,134,1,162,3,14,233
70653,Kraqevo,54,,809,495,809,314,314,1,313,0,0,4,3,0,0,0,12,27,51,1,158,1,0,56
70670,Kru{evac,54,,297,210,297,87,87,1,86,1,0,3,0,0,1,1,3,17,21,1,36,0,0,2
70688,Kur{umlija,54,,121,81,121,40,40,0,40,0,1,1,0,1,0,0,0,4,8,0,21,0,0,4
70726,Leskovac,54,,497,279,499,218,218,5,213,3,4,12,4,0,3,0,5,74,14,0,62,0,7,25
70734,Loznica,54,,1659,932,1659,727,727,7,720,1,2,56,10,1,2,2,11,166,120,3,188,3,3,152
70742,Lu~ani,54,,233,113,233,120,120,3,117,0,1,14,1,2,1,0,5,27,30,1,20,2,0,13
70840,Negotin,54,,780,539,781,241,241,0,241,3,1,9,2,2,1,0,9,80,29,0,52,0,6,47
70858,Ni{,54,,1744,948,1744,796,795,9,786,2,5,16,11,1,0,0,13,220,125,0,195,3,0,195
70874,Novi Pazar,54,,155,86,155,69,69,0,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
70904,Para}in,54,,580,328,581,252,252,2,250,3,0,9,1,1,2,0,2,33,34,0,87,1,1,76
70939,Pirot,54,,236,102,236,134,134,3,131,3,0,28,0,0,1,0,0,15,16,2,54,1,1,10
70947,Po`arevac,54,,1739,808,1740,931,931,19,912,0,4,32,4,0,2,0,17,199,112,0,253,4,0,285
70980,Prijepoqe,54,,1028,726,1029,302,302,6,296,1,5,3,1,1,0,0,0,16,26,0,64,1,1,177
70998,Prokupqe,54,,499,259,499,240,240,2,238,3,3,10,0,1,3,0,6,36,27,1,75,2,1,70
71048,Jagodina,54,,171,94,171,77,77,2,75,0,0,4,0,0,0,0,2,8,11,1,30,0,0,19
71072,Sjenica,54,,105,8,105,97,97,0,97,0,1,5,0,0,0,0,0,4,14,0,71,1,0,1
71099,Smederevo,54,,1392,998,1391,394,394,4,390,4,1,21,3,1,1,0,10,134,38,0,147,2,0,28
71102,Smederevska Palanka,54,,1492,775,1497,717,717,7,710,3,3,21,2,0,5,0,25,170,112,0,188,3,2,176
71145,U`ice,54,,1757,964,1757,793,793,9,784,2,3,12,5,1,0,0,13,230,140,1,166,2,0,209
71170,Trstenik,54,,447,262,447,185,185,4,181,0,5,11,4,0,1,2,2,20,21,0,82,1,5,27
71188,Tutin,54,,173,40,173,133,133,0,133,0,0,0,0,0,0,0,0,1,0,0,3,0,0,129
71242,^a~ak,54,,536,279,536,257,257,3,254,2,3,21,1,2,3,1,3,47,70,0,47,9,0,45
71269,[abac,54,,709,428,709,281,281,1,280,4,2,13,0,0,1,0,12,37,63,2,70,0,8,68
80128,Vr{ac,54,,357,199,357,158,158,3,155,1,3,11,1,1,0,0,2,34,22,0,51,4,2,23
80152,Zrewanin,54,,2077,919,2078,1158,1158,6,1152,2,14,26,5,3,1,2,24,204,134,2,270,0,4,461
80209,Kikinda,54,,975,490,975,485,485,7,478,1,6,14,3,7,1,1,6,79,34,2,274,2,3,45
80284,Novi Sad-grad,54,,1038,441,1032,597,597,4,593,0,0,4,2,2,1,1,23,96,45,1,125,0,1,292
80314,Pan~evo,54,,2355,1094,2356,1261,1261,8,1253,1,5,14,5,1,1,0,26,320,147,0,322,1,2,408
80381,Sombor,54,,976,601,976,375,375,4,371,1,3,4,0,3,3,1,11,31,32,2,38,0,0,242
80403,Sremska Mitrovica,54,,826,319,826,507,507,5,502,0,1,10,5,1,14,0,19,59,94,2,131,6,1,159
80438,Subotica,54,,1453,611,1453,842,842,4,838,1,2,0,1,0,1,0,11,160,57,0,107,0,1,497
70017,Aleksandrovac,55,,1190,605,1194,585,585,7,578,0,2,28,2,4,9,0,6,93,164,1,119,2,0,148
70025,Aleksinac,55,,193,105,193,88,88,2,86,1,1,7,2,0,5,0,2,23,6,0,31,2,2,4
70106,Vo`dovac,55,,2294,1118,2294,1176,1176,12,1164,2,6,57,2,1,5,0,36,263,158,0,285,5,3,341
70114,Vra~ar,55,,1126,561,1126,565,565,5,560,0,0,9,1,0,4,1,15,83,109,0,78,2,1,257
70149,Zvezdara,55,,2067,1119,2067,948,948,4,944,1,5,10,6,0,1,1,23,229,118,1,299,5,1,244
70157,Zemun,55,,1543,728,1542,815,815,7,808,0,0,21,0,0,0,1,19,157,110,0,210,5,3,282
70165,Lazarevac,55,,385,212,385,173,173,8,165,2,1,3,1,0,0,0,4,30,70,0,37,4,0,13
70173,Mladenovac,55,,452,227,452,225,225,2,223,4,1,5,0,1,1,0,3,35,25,2,113,0,1,32
70181,Novi Beograd,55,,1684,819,1683,865,865,9,856,0,1,50,2,0,2,1,15,141,158,0,196,1,3,286
70190,Obrenovac,55,,1442,880,1443,562,562,7,555,2,7,42,2,0,1,3,6,65,110,1,189,0,1,126
70203,Palilula,55,,1197,654,1197,543,543,6,537,0,2,18,0,0,0,2,9,120,82,2,110,2,0,190
70246,Stari Grad,55,,862,413,862,449,449,4,445,1,1,3,1,0,1,0,5,53,85,0,71,3,2,219
70254,^ukarica,55,,2141,1102,2144,1039,1039,13,1026,1,9,29,3,1,3,1,23,179,180,1,251,5,1,339
70351,Bujanovac,55,,552,550,552,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70360,Vaqevo,55,,234,110,234,124,124,2,122,1,2,14,0,0,0,0,3,8,46,0,20,1,1,26
70424,Vlasotince,55,,162,108,162,54,54,1,53,1,0,13,1,1,0,0,0,2,1,0,31,0,0,3
70432,Vrawe,55,,353,233,353,120,120,2,118,0,0,8,2,0,0,0,1,20,12,0,61,3,0,11
70483,Gorwi Milanovac,55,,1624,708,1624,916,915,13,902,1,8,48,6,0,3,2,31,137,189,0,199,6,1,271
70556,Zaje~ar,55,,152,77,152,75,75,0,75,4,1,6,0,0,1,0,1,8,11,0,18,2,1,22
70564,Ivawica,55,,181,123,181,58,58,0,58,0,0,6,0,1,0,0,0,6,6,0,31,1,0,7
70602,Kwa`evac,55,,100,16,100,84,84,2,82,0,0,3,0,0,2,0,0,8,16,1,41,0,0,11
70645,Kragujevac-grad,55,,1257,594,1259,663,663,4,659,2,4,12,0,0,4,1,26,134,85,0,205,3,2,181
70653,Kraqevo,55,,386,198,386,188,188,3,185,0,7,2,3,0,0,2,3,21,23,1,77,5,0,41
70670,Kru{evac,55,,368,232,368,136,136,1,135,0,0,8,0,1,0,1,0,22,19,0,23,0,0,61
70726,Leskovac,55,,590,297,590,293,293,3,290,0,5,6,0,1,14,0,7,97,26,0,88,3,7,36
70734,Loznica,55,,1763,912,1763,851,851,14,837,3,2,39,6,0,1,0,12,216,160,0,203,3,2,190
70742,Lu~ani,55,,251,147,251,104,104,1,103,0,5,12,1,0,0,0,4,18,18,0,28,0,0,17
70840,Negotin,55,,719,473,719,246,245,0,245,1,1,22,0,3,2,0,5,68,30,1,43,1,0,68
70858,Ni{,55,,1900,1011,1900,889,889,28,861,5,4,21,9,3,1,2,10,204,141,1,281,7,7,165
70874,Novi Pazar,55,,184,82,184,102,102,1,101,0,0,2,0,3,0,0,1,0,6,0,88,0,0,1
70904,Para}in,55,,425,274,425,151,151,1,150,3,0,6,1,0,0,1,5,29,31,0,48,1,0,25
70939,Pirot,55,,1192,717,1192,475,475,9,466,3,1,21,13,1,58,1,2,108,33,1,138,3,4,79
70947,Po`arevac,55,,1312,668,1312,644,644,13,631,0,2,37,1,0,0,5,8,209,62,0,165,0,1,141
70980,Prijepoqe,55,,178,107,178,71,71,0,71,0,0,0,0,0,0,0,0,0,1,0,2,0,0,68
70998,Prokupqe,55,,120,63,120,57,57,0,57,1,3,5,0,1,0,0,1,6,4,0,25,0,0,11
71048,Jagodina,55,,238,129,238,109,109,5,104,1,1,7,0,1,0,0,1,11,17,1,57,1,0,6
71072,Sjenica,55,,100,14,100,86,86,0,86,0,0,4,0,0,0,0,1,2,26,0,51,0,0,2
71099,Smederevo,55,,1233,732,1233,501,501,7,494,4,1,18,4,0,0,1,5,96,44,1,253,1,4,62
71102,Smederevska Palanka,55,,929,458,929,471,471,2,469,1,4,24,1,1,2,2,15,87,109,0,85,2,0,136
71145,U`ice,55,,1631,824,1631,807,807,5,802,0,3,18,0,0,13,0,10,216,150,1,203,1,1,186
71170,Trstenik,55,,431,270,431,161,161,3,158,0,1,14,2,0,2,0,7,14,28,1,57,0,2,30
71188,Tutin,55,,105,17,105,88,88,0,88,0,4,0,0,0,0,0,3,2,5,1,72,0,0,1
71242,^a~ak,55,,365,194,365,171,171,1,170,2,4,5,0,0,0,2,7,24,43,3,45,1,0,34
71269,[abac,55,,1028,530,1028,498,498,4,494,2,0,34,2,5,2,1,12,59,88,0,161,2,6,120
80128,Vr{ac,55,,628,432,628,196,196,6,190,0,0,0,0,1,0,0,6,10,8,2,10,0,0,153
80152,Zrewanin,55,,2153,864,2154,1289,1289,11,1278,2,4,27,5,1,4,0,49,185,186,0,247,4,1,563
80209,Kikinda,55,,893,398,893,495,495,7,488,1,7,14,0,2,0,0,15,96,56,2,195,0,2,98
80284,Novi Sad-grad,55,,1231,559,1230,672,672,2,670,3,0,12,6,0,1,0,15,105,77,0,218,0,2,231
80314,Pan~evo,55,,1921,1029,1921,892,889,15,874,1,5,10,2,0,0,1,14,229,56,1,382,4,1,168
80381,Sombor,55,,1163,698,1163,465,465,2,463,3,4,14,2,2,3,0,2,42,31,0,51,1,7,301
80403,Sremska Mitrovica,55,,851,343,851,508,508,3,505,0,4,14,0,0,11,1,22,83,74,0,107,0,0,189
80438,Subotica,55,,1349,613,1349,736,736,4,732,1,0,4,3,0,1,3,12,102,48,1,88,3,1,465
70017,Aleksandrovac,56,,1237,631,1237,606,606,15,591,0,2,18,3,0,3,0,15,79,165,1,133,0,2,170
70025,Aleksinac,56,,1147,514,1197,633,633,13,620,1,4,21,3,3,5,1,9,184,59,0,242,3,0,85
70106,Vo`dovac,56,,2458,1260,2458,1198,1198,11,1187,0,2,32,6,1,2,0,30,236,193,1,287,1,0,396
70114,Vra~ar,56,,1021,495,1021,526,526,3,523,0,0,13,0,1,2,0,18,73,93,0,94,0,1,228
70149,Zvezdara,56,,2152,1141,2152,1011,1011,7,1004,2,3,37,1,1,2,0,16,213,173,0,231,2,0,323
70157,Zemun,56,,1065,499,1065,566,566,11,555,0,2,15,3,1,1,1,4,128,88,0,169,3,1,139
70165,Lazarevac,56,,687,297,687,390,390,5,385,1,0,8,1,1,0,3,9,40,141,3,128,2,1,47
70173,Mladenovac,56,,700,450,700,250,250,4,246,0,0,10,1,0,2,0,3,63,51,0,74,0,0,42
70181,Novi Beograd,56,,1676,807,1666,869,869,8,861,1,3,29,0,1,0,0,9,112,150,1,189,1,2,363
70203,Palilula,56,,1034,542,1034,492,492,6,486,0,2,12,1,0,1,0,14,86,60,1,121,4,2,182
70246,Stari Grad,56,,1127,572,1127,555,555,7,548,0,1,10,1,0,0,0,15,66,96,0,89,5,0,265
70254,^ukarica,56,,1615,781,1615,834,834,7,827,2,2,26,2,1,1,1,33,154,148,2,186,1,1,267
70351,Bujanovac,56,,1005,402,1005,603,603,17,586,4,4,10,4,0,1,3,23,120,67,1,214,11,3,121
70360,Vaqevo,56,,294,168,294,126,126,2,124,2,0,13,0,0,0,1,7,12,21,3,35,1,0,29
70424,Vlasotince,56,,197,124,197,73,73,2,71,2,1,5,1,1,3,0,1,13,9,0,24,0,1,10
70432,Vrawe,56,,425,225,425,200,200,3,197,2,0,6,1,1,1,9,1,33,19,1,93,5,0,25
70483,Gorwi Milanovac,56,,1745,957,1745,788,788,16,772,0,4,30,6,0,0,1,22,131,177,1,190,1,3,206
70556,Zaje~ar,56,,332,186,332,146,146,10,136,2,0,17,0,1,2,0,6,19,18,1,51,2,0,17
70564,Ivawica,56,,136,92,136,44,44,1,43,0,0,4,0,0,0,0,0,3,6,1,20,0,0,9
70602,Kwa`evac,56,,158,66,158,92,92,3,89,5,0,10,1,1,1,0,2,9,13,2,34,1,3,7
70645,Kragujevac-grad,56,,1634,899,1634,735,735,9,726,2,1,20,10,0,0,1,7,161,81,2,337,5,1,98
70653,Kraqevo,56,,150,92,150,58,58,0,58,1,0,3,0,0,0,0,1,7,10,0,28,0,0,8
70670,Kru{evac,56,,110,64,110,46,46,0,46,0,0,6,1,0,1,0,4,1,10,0,20,0,0,3
70726,Leskovac,56,,252,142,252,110,110,1,109,0,1,8,1,0,0,0,0,17,7,1,60,0,3,11
70734,Loznica,56,,1205,562,1205,643,642,5,637,1,2,45,9,0,2,1,14,128,104,4,191,1,2,133
70742,Lu~ani,56,,184,99,184,85,85,0,85,0,1,16,2,0,0,0,2,5,5,0,39,3,1,11
70840,Negotin,56,,312,139,312,173,173,7,166,3,0,15,0,1,3,0,11,19,30,0,41,0,1,42
70858,Ni{,56,,1426,710,1426,716,716,5,711,1,5,16,13,1,5,0,10,179,107,2,158,2,5,207
70874,Novi Pazar,56,,326,234,326,92,92,1,91,0,10,6,0,2,0,0,0,6,14,1,22,0,0,30
70939,Pirot,56,,285,151,285,134,134,2,132,1,0,8,2,1,3,0,0,47,7,0,40,0,0,23
70947,Po`arevac,56,,1232,694,1232,538,538,6,532,4,2,22,2,0,1,1,5,215,34,0,194,0,2,50
70980,Prijepoqe,56,,936,629,936,307,307,3,304,1,0,8,0,1,0,0,0,36,25,0,78,0,0,155
70998,Prokupqe,56,,176,78,176,98,98,2,96,1,2,12,0,0,1,0,0,11,10,0,30,1,0,28
71048,Jagodina,56,,605,324,605,281,281,3,278,35,1,9,2,0,0,0,1,50,23,0,98,0,0,59
71072,Sjenica,56,,148,16,148,132,132,1,131,0,0,13,0,0,0,0,5,0,46,0,67,0,0,0
71099,Smederevo,56,,329,181,329,148,148,1,147,3,0,14,2,2,2,0,0,33,9,0,44,1,0,37
71102,Smederevska Palanka,56,,1256,626,1256,630,630,9,621,1,2,15,3,3,4,0,9,168,50,0,239,4,2,121
71145,U`ice,56,,1028,468,1028,560,560,8,552,1,3,16,3,1,0,0,12,137,97,3,80,0,0,199
71170,Trstenik,56,,450,271,450,179,179,0,179,1,2,10,1,0,1,0,7,36,28,0,70,1,1,21
71188,Tutin,56,,129,27,129,102,102,0,102,0,9,0,0,1,1,0,0,3,3,0,1,0,0,84
71242,^a~ak,56,,278,133,278,145,145,6,139,0,0,24,1,1,0,1,2,31,22,0,27,1,0,29
71269,[abac,56,,349,216,349,133,133,3,130,0,0,5,0,0,1,0,3,11,12,0,56,5,3,34
80128,Vr{ac,56,,271,140,271,131,131,2,129,0,2,0,2,2,2,1,5,19,9,0,58,1,0,28
80152,Zrewanin,56,,1837,784,1837,1053,1052,14,1038,0,4,26,3,1,1,1,25,204,139,2,298,4,0,330
80209,Kikinda,56,,757,327,756,430,430,10,420,2,1,27,6,0,4,1,10,45,51,2,223,3,8,37
80284,Novi Sad-grad,56,,1498,684,1498,814,814,8,806,1,1,6,6,0,4,0,15,133,97,0,270,0,2,271
80314,Pan~evo,56,,777,348,777,429,429,4,425,0,1,14,2,0,4,0,8,75,58,0,72,0,0,191
80381,Sombor,56,,424,193,424,231,231,1,230,0,1,4,3,0,0,0,6,18,27,1,149,1,2,18
80403,Sremska Mitrovica,56,,1376,598,1378,778,778,16,762,0,3,15,2,1,5,1,37,169,136,0,205,4,0,184
80438,Subotica,56,,2238,1045,2240,1193,1193,11,1182,1,5,15,3,3,3,0,14,154,85,1,215,1,3,679
70017,Aleksandrovac,57,,259,96,259,163,163,4,159,0,0,4,0,0,0,0,2,22,48,0,31,0,0,52
70025,Aleksinac,57,,947,535,958,412,412,4,408,0,1,10,2,0,14,1,4,122,48,0,115,0,0,91
70106,Vo`dovac,57,,1683,805,1683,878,878,10,868,1,1,20,0,1,1,2,18,203,133,0,260,2,4,222
70114,Vra~ar,57,,1227,647,1227,580,580,3,577,1,3,10,1,0,2,1,21,80,96,0,71,0,0,291
70149,Zvezdara,57,,2273,1105,2273,1168,1168,14,1154,0,3,27,3,0,0,0,19,228,183,1,301,1,0,388
70157,Zemun,57,,1418,626,1414,792,792,12,780,0,2,25,2,0,0,1,23,163,91,0,199,0,0,274
70165,Lazarevac,57,,281,110,281,171,171,2,169,1,1,0,1,0,0,0,4,24,54,0,59,0,1,24
70173,Mladenovac,57,,638,357,638,281,281,1,280,0,1,20,2,0,10,0,10,65,27,0,98,2,0,45
70181,Novi Beograd,57,,1094,541,1094,553,553,5,548,0,2,14,1,0,1,0,16,84,106,0,103,1,0,220
70203,Palilula,57,,1170,661,1070,509,509,4,505,1,1,21,0,0,1,1,13,93,97,1,108,0,0,168
70254,^ukarica,57,,1446,706,1446,740,740,11,729,2,2,17,2,0,0,0,20,140,119,1,156,0,1,269
70351,Bujanovac,57,,1899,1874,1899,25,25,0,25,0,0,0,0,0,0,0,0,3,1,0,21,0,0,0
70360,Vaqevo,57,,129,56,129,73,73,0,73,0,0,2,1,0,2,0,0,4,29,0,14,1,1,19
70424,Vlasotince,57,,263,126,263,137,137,2,135,5,4,28,1,2,0,1,0,17,14,0,39,1,0,23
70432,Vrawe,57,,343,209,343,134,134,0,134,2,0,26,1,2,0,0,2,8,11,0,50,2,0,30
70483,Gorwi Milanovac,57,,1231,523,1231,708,707,8,699,4,4,29,1,0,2,1,20,73,170,0,148,6,1,240
70556,Zaje~ar,57,,223,112,223,111,111,1,110,0,0,15,0,0,2,0,3,16,18,0,37,2,0,17
70564,Ivawica,57,,329,232,329,97,97,1,96,1,0,2,0,0,0,1,2,7,11,0,62,1,0,9
70602,Kwa`evac,57,,315,172,315,143,143,3,140,2,2,9,1,0,2,1,11,17,17,0,52,0,2,24
70645,Kragujevac-grad,57,,1456,688,1457,768,768,7,761,0,0,17,3,0,0,1,8,140,81,5,321,2,1,182
70653,Kraqevo,57,,634,381,634,253,253,5,248,0,4,4,0,0,1,1,8,28,52,1,108,0,1,40
70670,Kru{evac,57,,570,343,570,227,227,2,225,0,0,13,1,0,4,1,2,67,40,0,82,0,3,12
70726,Leskovac,57,,571,245,571,326,326,6,320,8,2,10,0,2,4,4,7,82,53,0,113,0,4,31
70734,Loznica,57,,1165,585,1165,580,580,13,567,0,3,37,10,1,2,1,14,111,121,2,124,3,0,138
70742,Lu~ani,57,,190,98,190,92,92,0,92,0,4,12,0,0,0,1,1,7,22,0,19,0,2,24
70840,Negotin,57,,403,249,403,154,154,3,151,2,0,10,0,0,1,1,7,13,19,0,39,0,6,53
70858,Ni{,57,,2282,1147,2284,1135,1135,9,1126,1,5,36,13,1,4,0,25,328,141,1,255,5,1,310
70874,Novi Pazar,57,,190,119,190,71,71,0,71,1,0,3,0,1,0,0,0,1,3,0,52,1,0,9
70939,Pirot,57,,329,147,329,182,182,7,175,4,2,17,2,1,3,0,2,37,9,3,60,0,1,34
70947,Po`arevac,57,,1284,575,1284,709,709,11,698,3,4,35,1,0,2,2,14,186,84,1,204,2,1,159
70980,Prijepoqe,57,,431,243,431,188,188,1,187,0,3,10,0,0,0,0,1,21,18,0,59,0,1,74
70998,Prokupqe,57,,125,52,125,73,73,1,72,1,7,9,0,0,0,0,0,3,14,0,19,2,1,16
71048,Jagodina,57,,286,160,286,126,126,1,125,20,0,2,0,0,1,0,3,12,23,0,52,0,0,12
71072,Sjenica,57,,1515,943,1515,572,572,10,562,0,12,13,2,0,0,0,4,44,35,1,98,1,0,352
71099,Smederevo,57,,328,112,328,216,216,3,213,4,1,26,1,1,2,0,5,50,17,0,82,1,1,22
71102,Smederevska Palanka,57,,1203,564,1204,639,639,13,626,1,4,21,1,0,11,0,20,146,92,1,167,2,0,160
71145,U`ice,57,,1244,589,1246,655,655,5,650,0,2,29,3,2,7,0,10,121,111,0,99,6,2,258
71170,Trstenik,57,,408,253,492,155,155,1,154,0,0,3,0,0,3,0,6,36,9,1,61,0,0,35
71188,Tutin,57,,112,32,112,80,80,0,80,0,0,0,0,0,0,0,0,6,0,0,1,0,0,73
71242,^a~ak,57,,715,422,715,293,293,10,283,2,2,25,2,0,0,0,6,52,68,0,81,2,1,42
71269,[abac,57,,753,530,753,223,223,3,220,3,2,13,0,0,1,0,2,22,53,0,80,1,4,39
80152,Zrewanin,57,,1571,639,1572,932,932,5,927,2,9,42,6,0,0,1,25,147,137,1,198,1,3,355
80209,Kikinda,57,,856,377,856,479,479,8,471,3,2,45,6,0,1,8,7,48,43,0,239,2,3,64
80284,Novi Sad-grad,57,,1456,695,1457,761,761,8,753,1,4,8,7,2,2,0,22,116,84,0,231,1,4,271
80314,Pan~evo,57,,1405,710,1405,695,695,7,688,1,0,14,7,0,0,1,22,162,87,3,125,1,1,264
80381,Sombor,57,,1709,751,1710,958,957,12,945,7,5,22,7,1,2,3,12,130,52,2,613,1,4,84
